TRANSACTION DATE,FROM ACCT,FROM NAME,FROM NO.,TRANS. TYPE,AMOUNT,FEES,E-LEVY,BAL BEFORE,BAL AFTER,TO NO.,TO NAME,TO ACCT,is_fraud,fraud_type,hour,is_weekend
2024-01-08 20:04:15.755219,USER_001341,User 001341,233391409837,PAYMENT_SEND,51.34,0.0,0.0,287.95,236.61,233339598647,Recipient_00250,ACCT_75113159,0,legitimate,20,False
2024-01-08 20:04:35.001939,USER_000365,User 000365,233207881023,TRANSFER,23.07,0.0,0.0,367.7,344.63,233392222759,Recipient_00297,ACCT_232699,0,legitimate,20,False
2024-01-08 20:05:03.610377,USER_001062,User 001062,233334524408,TRANSFER,11.33,0.0,0.0,213.23,201.9,233247477099,Recipient_00273,ACCT_6251548,0,legitimate,20,False
2024-01-08 20:06:40.741186,USER_000832,User 000832,233299597696,TRANSFER,4.29,0.0,0.0,141.58,137.29,233394285510,Recipient_00259,ACCT_75018736,0,legitimate,20,False
2024-01-08 20:08:27.463118,USER_001429,User 001429,233331243162,TRANSFER,46.654774440187765,0.0,0.0,69.68,23.02,233405427491,Recipient_00343,ACCT_16250931,0,legitimate,20,False
2024-01-08 20:09:19.702076,USER_001558,User 001558,233415440610,TRANSFER,32.05,0.0,0.0,194.81,162.76,0,Vodafone,ACCT_40440529,0,legitimate,20,False
2024-01-08 20:09:47.442964,USER_001148,User 001148,233346530279,DEBIT,2.43,0.0,0.0,93.62,91.19,0,hubtel.sp,ACCT_67293833,0,legitimate,20,False
2024-01-08 20:10:05.089611,USER_001646,User 001646,233246817274,DEBIT,2.82,0.0,0.0,169.35,166.53,0,uber.sp,ACCT_57863864,0,legitimate,20,False
2024-01-08 20:11:00.207631,USER_000295,User 000295,233297471069,PAYMENT_SEND,67.38,0.0,0.0,353.45,286.07,233324157947,Recipient_00197,ACCT_30011078,0,legitimate,20,False
2024-01-08 20:11:07.330611,USER_000101,User 000101,233472172166,TRANSFER,24.57,0.0,0.0,317.58,293.01,233554075307,Recipient_00079,ACCT_88021868,0,legitimate,20,False
2024-01-08 20:11:07.755292,USER_001646,User 001646,233246817274,CASH_IN,126.3578205328514,0.0,0.0,72.3,198.65,0,jumia.sp,ACCT_20240666,0,legitimate,20,False
2024-01-08 20:13:39.613554,USER_001156,User 001156,233355190639,TRANSFER,66.57114521913897,0.0,0.0,137.12,70.55,233529000839,Recipient_00132,ACCT_93605701,0,legitimate,20,False
2024-01-08 20:14:29.350519,USER_001424,User 001424,233380921060,PAYMENT,99.9,0.0,0.0,360.43,260.53,0,jumia.sp,ACCT_20240666,0,legitimate,20,False
2024-01-08 20:14:34.348523,USER_000031,User 000031,233242480151,TRANSFER,14.54,0.0,0.0,111.77,97.23,233401942574,Recipient_00226,ACCT_94053903,0,legitimate,20,False
2024-01-08 20:14:44.136852,USER_000245,User 000245,233408903202,CASH_IN,90.1183075474355,0.0,0.0,29.37,119.49,0,one4all.sp,ACCT_42488758,0,legitimate,20,False
2024-01-08 20:14:54.901832,USER_001062,User 001062,233334524408,PAYMENT,6.49,0.0,0.0,219.72,213.23,0,hubtel.sp,ACCT_67293833,0,legitimate,20,False
2024-01-08 20:15:15.638367,USER_000123,User 000123,233264610583,TRANSFER,20.72,0.0,0.0,181.75,161.03,233534594553,Recipient_00038,ACCT_59637358,0,legitimate,20,False
2024-01-08 20:15:43.362897,USER_000343,User 000343,233371587417,CASH_IN,58.92330317401911,0.0,0.0,57.36,116.28,0,jumia.sp,ACCT_20240666,0,legitimate,20,False
2024-01-08 20:15:55.743237,USER_001067,User 001067,233414331477,CASH_IN,104.26222871293274,0.0,0.0,83.43,187.7,0,MTN,ACCT_59670504,0,legitimate,20,False
2024-01-08 20:16:24.524338,USER_000257,User 000257,233317909095,PAYMENT_SEND,14.470545991976337,0.0,0.0,111.79,97.32,233210951099,Recipient_00211,ACCT_34327718,0,legitimate,20,False
2024-01-08 20:16:35.212910,USER_001532,User 001532,233571319492,TRANSFER,43.10593794406906,0.0,0.0,98.2,55.09,233386495225,Recipient_00224,ACCT_46708887,0,legitimate,20,False
2024-01-08 20:17:58.113056,USER_001635,User 001635,233425233807,TRANSFER,31.01,0.0,0.0,284.11,253.1,233483748476,Recipient_00341,ACCT_39065870,0,legitimate,20,False
2024-01-08 20:18:14.841165,USER_000269,User 000269,233273403728,DEBIT,4.11,0.0,0.0,122.93,118.82,0,one4all.sp,ACCT_42488758,0,legitimate,20,False
2024-01-08 20:19:26.480556,USER_000062,User 000062,233424121277,DEBIT,8.29,0.0,0.0,35.57,27.28,0,Vodafone,ACCT_40440529,0,legitimate,20,False
2024-01-08 20:21:01.513823,USER_001551,User 001551,233484474112,TRANSFER,27.76,0.0,0.0,375.89,348.13,233542387567,Recipient_00398,ACCT_34797432,0,legitimate,20,False
2024-01-08 20:21:41.279852,USER_000801,User 000801,233533395015,CASH_IN,63.04654925382519,0.0,0.0,22.86,85.9,0,hubtel.sp,ACCT_67293833,0,legitimate,20,False
2024-01-08 20:21:49.651259,USER_000398,User 000398,233599902804,TRANSFER,6.62,0.0,0.0,128.52,121.9,233278375502,Recipient_00478,ACCT_24626193,0,legitimate,20,False
2024-01-08 20:22:00.733950,USER_000106,User 000106,233263033274,DEBIT,9.16,0.0,0.0,325.61,316.45,0,jumia.sp,ACCT_20240666,0,legitimate,20,False
2024-01-08 20:22:07.434120,USER_001734,User 001734,233351379185,TRANSFER,3.3,0.0,0.0,561.86,558.56,233570826843,Recipient_00231,ACCT_4909480,0,legitimate,20,False
2024-01-08 20:22:28.400187,USER_000246,User 000246,233251995884,DEBIT,12.12,0.0,0.0,215.26,203.14,0,MTN,ACCT_59670504,0,legitimate,20,False
2024-01-08 20:22:55.218287,USER_000039,User 000039,233512959010,TRANSFER,11.84,0.0,0.0,195.32,183.48,233438124710,Recipient_00154,ACCT_73155662,0,legitimate,20,False
2024-01-08 20:23:11.666455,USER_001097,User 001097,233345465853,CASH_OUT,19.88,0.25,0.0,114.61,94.48,233309805224,Recipient_00021,ACCT_44634855,0,legitimate,20,False
2024-01-08 20:23:33.543296,USER_000617,User 000617,233362370353,TRANSFER,1.25,0.0,0.0,92.64,91.39,233375729056,Recipient_00084,ACCT_82618205,0,legitimate,20,False
2024-01-08 20:25:10.143757,USER_000579,User 000579,233230139006,CASH_IN,173.95315257458273,0.0,0.0,90.81,264.76,0,MTN,ACCT_59670504,0,legitimate,20,False
2024-01-08 20:26:06.059883,USER_000963,User 000963,233490146548,PAYMENT,1.87,0.0,0.0,374.39,372.52,0,jumia.sp,ACCT_20240666,0,legitimate,20,False
2024-01-08 20:26:16.995559,USER_000670,User 000670,233391245380,TRANSFER,14.09,0.0,0.0,90.5,76.41,233255357566,Recipient_00319,ACCT_88887975,0,legitimate,20,False
2024-01-08 20:27:28.721209,USER_001125,User 001125,233584732068,TRANSFER,10.25,0.0,0.0,392.33,382.08,233492653777,Recipient_00163,ACCT_2791473,0,legitimate,20,False
2024-01-08 20:27:49.775973,USER_000561,User 000561,233386104977,DEBIT,2.37,0.0,0.0,252.68,250.31,0,Vodafone,ACCT_40440529,0,legitimate,20,False
2024-01-08 20:27:59.281263,USER_001755,User 001755,233344904799,TRANSFER,2.29,0.0,0.0,249.81,247.52,233559875318,Recipient_00267,ACCT_7290090,0,legitimate,20,False
2024-01-08 20:29:04.074348,USER_000245,User 000245,233408903202,TRANSFER,46.5,0.0,0.0,102.99,56.49,233530412732,Recipient_00391,ACCT_86840655,0,legitimate,20,False
2024-01-08 20:29:04.084778,USER_000278,User 000278,233540847502,TRANSFER,8.92,0.0,0.0,441.24,432.32,233598217225,Recipient_00040,ACCT_33774145,0,legitimate,20,False
2024-01-08 20:29:33.248859,USER_001130,User 001130,233447340862,TRANSFER,3.2,0.0,0.0,126.69,123.49,233492406087,Recipient_00180,ACCT_17937906,0,legitimate,20,False
2024-01-08 20:29:36.224188,USER_001806,User 001806,233376194557,DEBIT,21.71,0.0,0.0,292.29,270.58,0,uber.sp,ACCT_57863864,0,legitimate,20,False
2024-01-08 20:30:47.222610,USER_001909,User 001909,233284586807,TRANSFER,14.95,0.0,0.0,181.73,166.78,233493092676,Recipient_00176,ACCT_4213640,0,sim_swap,20,False
2024-01-08 20:33:03.305523,USER_001821,User 001821,233311438932,DEBIT,14.92,0.0,0.0,190.19,175.27,0,jumia.sp,ACCT_20240666,0,legitimate,20,False
2024-01-08 20:33:14.328271,USER_000603,User 000603,233461941150,TRANSFER,12.51,0.0,0.0,340.7,328.19,233218099491,Recipient_00238,ACCT_53805283,0,legitimate,20,False
2024-01-08 20:34:02.887088,USER_000712,User 000712,233475533159,DEBIT,8.87,0.0,0.0,319.08,310.21,0,one4all.sp,ACCT_42488758,0,legitimate,20,False
2024-01-08 20:34:41.358340,USER_001714,User 001714,233544211991,DEBIT,1.08,0.0,0.0,231.29,230.21,0,MTN,ACCT_59670504,0,legitimate,20,False
2024-01-08 20:36:03.371132,USER_001465,User 001465,233533947005,TRANSFER,2.32,0.0,0.0,174.24,171.92,233495578654,Recipient_00357,ACCT_83334489,0,legitimate,20,False
2024-01-08 20:36:26.123943,USER_001803,User 001803,233248590168,TRANSFER,31.85,0.0,0.0,183.35,151.5,233227414253,Recipient_00330,ACCT_94167524,0,legitimate,20,False
2024-01-08 20:36:42.958234,USER_001283,User 001283,233517027091,TRANSFER,21.424265992313707,0.0,0.0,86.9,65.47,233519413201,Recipient_00462,ACCT_18509248,0,legitimate,20,False
2024-01-08 20:37:17.888454,USER_001834,User 001834,233535417653,CASH_IN,112.353905504941,0.0,0.0,57.99,170.34,0,AirtelTigo,ACCT_60585198,0,legitimate,20,False
2024-01-08 20:38:25.106564,USER_000543,User 000543,233261595634,CASH_OUT,113.93,0.0,0.0,329.31,215.38,233459924819,Recipient_00070,ACCT_24918788,0,legitimate,20,False
2024-01-08 20:38:26.231792,USER_001014,User 001014,233273228150,DEBIT,76.81,0.0,0.0,146.8,69.99,0,one4all.sp,ACCT_42488758,0,legitimate,20,False
2024-01-08 20:38:44.220026,USER_000561,User 000561,233386104977,TRANSFER,6.97,0.0,0.0,250.31,243.34,233481969168,Recipient_00487,ACCT_7424882,0,legitimate,20,False
2024-01-08 20:38:51.328490,USER_001512,User 001512,233543190426,DEBIT,17.13,0.0,0.0,158.35,141.22,0,Vodafone,ACCT_40440529,0,legitimate,20,False
2024-01-08 20:39:18.812567,USER_000317,User 000317,233244882060,DEBIT,5.36,0.0,0.0,377.9,372.54,0,uber.sp,ACCT_57863864,0,legitimate,20,False
2024-01-08 20:40:07.619604,USER_001554,User 001554,233264872668,DEBIT,0.72,0.0,0.0,276.6,275.88,0,one4all.sp,ACCT_42488758,0,legitimate,20,False
2024-01-08 20:40:12.325922,USER_001883,User 001883,233268935499,DEBIT,12.56,0.0,0.0,298.18,285.62,0,hubtel.sp,ACCT_67293833,0,legitimate,20,False
2024-01-08 20:40:25.069052,USER_001375,User 001375,233253865467,CASH_IN,172.59936900077633,0.0,0.0,68.23,240.83,0,hubtel.sp,ACCT_67293833,0,legitimate,20,False
2024-01-08 20:40:36.629872,USER_001343,User 001343,233342360888,TRANSFER,5.21,0.0,0.0,423.88,418.67,233318739389,Recipient_00082,ACCT_83563597,0,legitimate,20,False
2024-01-08 20:41:30.862791,USER_000188,User 000188,233308760657,PAYMENT,1.89,0.0,0.0,189.58,187.69,0,MTN,ACCT_59670504,0,legitimate,20,False
2024-01-08 20:42:06.350371,USER_000464,User 000464,233437238648,TRANSFER,18.07,0.0,0.0,170.62,152.55,233388155075,Recipient_00199,ACCT_62278314,0,legitimate,20,False
2024-01-08 20:42:52.101832,USER_000102,User 000102,233474849962,TRANSFER,35.94,0.0,0.0,134.09,98.15,233250715237,Recipient_00239,ACCT_12235337,0,legitimate,20,False
2024-01-08 20:43:39.502026,USER_000053,User 000053,233330900363,PAYMENT,2.98,0.0,0.0,81.77,78.79,0,uber.sp,ACCT_57863864,0,legitimate,20,False
2024-01-08 20:43:48.365078,USER_000830,User 000830,233411215678,DEBIT,11.24,0.0,0.0,217.05,205.81,0,jumia.sp,ACCT_20240666,0,legitimate,20,False
2024-01-08 20:45:18.925624,USER_000462,User 000462,233337671935,TRANSFER,11.84,0.0,0.0,278.39,266.55,233384431269,Recipient_00229,ACCT_19137563,0,legitimate,20,False
2024-01-08 20:45:36.680488,USER_001430,User 001430,233296289554,DEBIT,13.24,0.0,0.0,93.89,80.65,0,hubtel.sp,ACCT_67293833,0,legitimate,20,False
2024-01-08 20:46:01.495137,USER_000226,User 000226,233326851536,TRANSFER,79.5429658323442,0.0,0.0,167.0,87.46,233273524582,Recipient_00127,ACCT_19137189,0,legitimate,20,False
2024-01-08 20:46:38.280114,USER_000031,User 000031,233242480151,TRANSFER,7.42,0.0,0.0,137.79,130.37,233474284147,Recipient_00032,ACCT_83808961,0,legitimate,20,False
2024-01-08 20:46:54.230940,USER_000520,User 000520,233344335514,TRANSFER,79.06,0.0,0.0,334.42,255.36,233519413201,Recipient_00462,ACCT_18509248,0,legitimate,20,False
2024-01-08 20:48:33.600544,USER_001123,User 001123,233343621773,TRANSFER,12.68,0.0,0.0,231.31,218.63,233306742914,Recipient_00185,ACCT_64090196,0,legitimate,20,False
2024-01-08 20:48:37.017462,USER_000698,User 000698,233443570598,PAYMENT_SEND,30.5,0.0,0.0,122.16,91.66,233424156430,Recipient_00034,ACCT_74478823,0,legitimate,20,False
2024-01-08 20:49:34.500005,USER_000636,User 000636,233375889765,TRANSFER,29.78,0.0,0.0,401.26,371.48,233451202951,Recipient_00054,ACCT_60561821,0,legitimate,20,False
2024-01-08 20:49:38.439363,USER_000987,User 000987,233266526142,DEBIT,3.31,0.0,0.0,301.79,298.48,0,hubtel.sp,ACCT_67293833,0,legitimate,20,False
2024-01-08 20:50:21.971213,USER_000579,User 000579,233230139006,PAYMENT,48.64,0.0,0.0,264.76,216.12,0,Vodafone,ACCT_40440529,0,legitimate,20,False
2024-01-08 20:50:52.729820,USER_001999,User 001999,233497766220,DEBIT,19.162205634845012,0.0,0.0,19.16,0.0,0,uber.sp,ACCT_57863864,0,sim_swap,20,False
2024-01-08 20:51:02.280114,USER_000031,User 000031,233242480151,TRANSFER,4.47,0.0,0.0,130.37,125.9,233341551159,Recipient_00496,ACCT_13918794,0,legitimate,20,False
2024-01-08 20:51:04.482428,USER_001817,User 001817,233552117073,TRANSFER,9.17,0.0,0.0,174.45,165.28,233309285000,Recipient_00350,ACCT_30530218,0,legitimate,20,False
2024-01-08 20:51:22.373611,USER_001956,User 001956,233481028840,DEBIT,2.01,0.0,0.0,148.8,146.79,0,uber.sp,ACCT_57863864,0,account_takeover,20,False
2024-01-08 20:51:35.196509,USER_001190,User 001190,233345707681,TRANSFER,30.03,0.0,0.0,70.5,40.47,233375139353,Recipient_00223,ACCT_10527490,0,legitimate,20,False
2024-01-08 20:51:35.849126,USER_000844,User 000844,233220287462,DEBIT,7.98,0.0,0.0,153.53,145.55,0,jumia.sp,ACCT_20240666,0,legitimate,20,False
2024-01-08 20:52:41.731079,USER_001558,User 001558,233415440610,DEBIT,4.28,0.0,0.0,199.09,194.81,0,uber.sp,ACCT_57863864,0,legitimate,20,False
2024-01-08 20:52:58.729255,USER_001826,User 001826,233442630823,DEBIT,81.77,0.0,0.0,315.56,233.79,0,jumia.sp,ACCT_20240666,0,legitimate,20,False
2024-01-08 20:53:19.474339,USER_000532,User 000532,233510825956,DEBIT,7.64,0.0,0.0,268.87,261.23,0,jumia.sp,ACCT_20240666,0,legitimate,20,False
2024-01-08 20:53:50.272725,USER_000823,User 000823,233522512610,PAYMENT_SEND,4.83,0.0,0.0,304.41,299.58,233473715695,Recipient_00411,ACCT_46681898,0,legitimate,20,False
2024-01-08 20:54:07.237237,USER_000431,User 000431,233238766601,TRANSFER,4.02,0.0,0.0,310.63,306.61,233455367870,Recipient_00336,ACCT_58931249,0,legitimate,20,False
2024-01-08 20:55:20.341058,USER_001833,User 001833,233400142996,PAYMENT,16.04,0.0,0.0,274.15,258.11,0,AirtelTigo,ACCT_60585198,0,legitimate,20,False
2024-01-08 20:55:32.848976,USER_000530,User 000530,233204678769,TRANSFER,6.55,0.0,0.0,166.22,159.67,233281217831,Recipient_00156,ACCT_93253158,0,legitimate,20,False
2024-01-08 20:56:33.090323,USER_001350,User 001350,233551942050,DEBIT,8.25,0.0,0.0,200.48,192.23,0,AirtelTigo,ACCT_60585198,0,legitimate,20,False
2024-01-08 20:57:06.594469,USER_000447,User 000447,233323896689,DEBIT,13.1,0.0,0.0,79.42,66.32,0,one4all.sp,ACCT_42488758,0,legitimate,20,False
2024-01-08 20:57:23.532049,USER_000788,User 000788,233535014141,TRANSFER,22.146562343807446,0.0,0.0,71.57,49.42,233496342021,Recipient_00479,ACCT_87308104,0,legitimate,20,False
2024-01-08 20:57:50.358163,USER_000715,User 000715,233287259346,TRANSFER,8.61,0.0,0.0,153.01,144.4,233384540573,Recipient_00205,ACCT_49114960,0,legitimate,20,False
2024-01-08 20:58:32.755451,USER_001632,User 001632,233313819475,TRANSFER,25.91,0.0,0.0,100.89,74.98,233288618694,Recipient_00257,ACCT_29157981,0,legitimate,20,False
2024-01-08 20:58:57.161570,USER_000550,User 000550,233400210325,PAYMENT,2.3,0.0,0.0,288.85,286.55,0,MTN,ACCT_59670504,0,legitimate,20,False
2024-01-08 21:00:49.663855,USER_000767,User 000767,233577310166,TRANSFER,56.31,0.0,0.0,333.6,277.29,233349921077,Recipient_00451,ACCT_95496085,0,legitimate,21,False
2024-01-08 21:01:02.893404,USER_000825,User 000825,233569762065,DEBIT,2.8,0.0,0.0,52.54,49.74,0,one4all.sp,ACCT_42488758,0,legitimate,21,False
2024-01-08 21:01:46.073173,USER_000655,User 000655,233563571828,CASH_IN,117.0266626317527,0.0,0.0,55.1,172.12,0,Vodafone,ACCT_40440529,0,legitimate,21,False
2024-01-08 21:02:01.524872,USER_001070,User 001070,233419650644,DEBIT,18.74,0.0,0.0,544.8,526.06,0,AirtelTigo,ACCT_60585198,0,legitimate,21,False
2024-01-08 21:04:02.383556,USER_001294,User 001294,233309943655,TRANSFER,16.93,0.0,0.0,115.18,98.25,233222090841,Recipient_00471,ACCT_87998066,0,legitimate,21,False
2024-01-08 21:05:50.422410,USER_000811,User 000811,233306658402,DEBIT,45.78,0.0,0.0,181.13,135.35,0,one4all.sp,ACCT_42488758,0,legitimate,21,False
2024-01-08 21:05:52.011281,USER_001030,User 001030,233448418879,TRANSFER,54.68,0.0,0.0,281.64,226.96,233288367803,Recipient_00094,ACCT_74992788,0,legitimate,21,False
2024-01-08 21:05:58.990074,USER_001882,User 001882,233437973639,TRANSFER,74.94,0.0,0.0,309.76,234.82,233288125066,Recipient_00151,ACCT_89587359,0,legitimate,21,False
2024-01-08 21:06:04.323763,USER_000896,User 000896,233294646651,DEBIT,11.17,0.0,0.0,108.18,97.01,0,hubtel.sp,ACCT_67293833,0,legitimate,21,False
2024-01-08 21:06:34.307480,USER_000146,User 000146,233554213169,PAYMENT,4.97,0.0,0.0,140.37,135.4,0,Vodafone,ACCT_40440529,0,legitimate,21,False
2024-01-08 21:06:45.168694,USER_001536,User 001536,233474434900,DEBIT,45.79,0.0,0.0,133.56,87.77,0,jumia.sp,ACCT_20240666,0,legitimate,21,False
2024-01-08 21:07:11.760676,USER_000990,User 000990,233555210831,TRANSFER,7.23,0.0,0.0,56.75,49.52,0,uber.sp,ACCT_57863864,0,legitimate,21,False
2024-01-08 21:07:29.819686,USER_000106,User 000106,233263033274,TRANSFER,11.91,0.0,0.0,337.52,325.61,233355930989,Recipient_00265,ACCT_51619958,0,legitimate,21,False
2024-01-08 21:07:57.700001,USER_000027,User 000027,233456308010,PAYMENT,18.34,0.0,0.0,315.47,297.13,0,one4all.sp,ACCT_42488758,0,legitimate,21,False
2024-01-08 21:08:21.399858,USER_001837,User 001837,233447100979,CASH_IN,83.16990458044378,0.0,0.0,94.47,177.64,0,jumia.sp,ACCT_20240666,0,legitimate,21,False
2024-01-08 21:08:49.612736,USER_001682,User 001682,233522958765,CASH_IN,90.26317229860838,0.0,0.0,11.93,102.19,0,hubtel.sp,ACCT_67293833,0,legitimate,21,False
2024-01-08 21:09:40.707091,USER_000948,User 000948,233333172832,CASH_IN,133.81185426194077,0.0,0.0,98.48,232.29,0,uber.sp,ACCT_57863864,0,legitimate,21,False
2024-01-08 21:10:09.904226,USER_001090,User 001090,233362868708,TRANSFER,13.21,0.0,0.0,194.89,181.68,233474284147,Recipient_00032,ACCT_83808961,0,legitimate,21,False
2024-01-08 21:10:14.916836,USER_001723,User 001723,233370906495,TRANSFER,26.81,0.0,0.0,218.88,192.07,233437925878,Recipient_00321,ACCT_81899842,0,legitimate,21,False
2024-01-08 21:10:31.122162,USER_000429,User 000429,233454467792,TRANSFER,69.45,0.0,0.0,146.01,76.56,233213195033,Recipient_00097,ACCT_84728104,0,legitimate,21,False
2024-01-08 21:12:52.514420,USER_000963,User 000963,233490146548,DEBIT,9.6,0.0,0.0,383.99,374.39,0,AirtelTigo,ACCT_60585198,0,legitimate,21,False
2024-01-08 21:13:54.511272,USER_000027,User 000027,233456308010,DEBIT,15.12,0.0,0.0,350.23,335.11,0,MTN,ACCT_59670504,0,legitimate,21,False
2024-01-08 21:13:56.497647,USER_001205,User 001205,233252604515,TRANSFER,5.750541055409236,0.0,0.0,23.65,17.9,233536368207,Recipient_00058,ACCT_95763386,0,legitimate,21,False
2024-01-08 21:14:27.459094,USER_000723,User 000723,233223348037,TRANSFER,5.86,0.0,0.0,112.56,106.7,233383797273,Recipient_00059,ACCT_9046995,0,legitimate,21,False
2024-01-08 21:15:00.269252,USER_001955,User 001955,233592952444,CASH_IN,196.08715187219224,0.0,0.0,0.0,196.09,0,uber.sp,ACCT_57863864,0,account_takeover,21,False
2024-01-08 21:16:59.502352,USER_001999,User 001999,233497766220,TRANSFER,8.34,0.0,0.0,27.5,19.16,233357441781,Recipient_00465,ACCT_5399919,0,sim_swap,21,False
2024-01-08 21:17:09.457948,USER_000156,User 000156,233367983699,TRANSFER,0.95,0.0,0.0,361.04,360.09,233251428564,Recipient_00175,ACCT_68903428,0,legitimate,21,False
2024-01-08 21:17:51.983201,USER_000832,User 000832,233299597696,TRANSFER,12.33,0.0,0.0,88.99,76.66,233438716971,Recipient_00377,ACCT_51999062,0,legitimate,21,False
2024-01-08 21:18:29.168694,USER_001536,User 001536,233474434900,TRANSFER,4.07,0.0,0.0,87.77,83.7,233306128429,Recipient_00159,ACCT_20401451,0,legitimate,21,False
2024-01-08 21:19:20.752809,USER_000534,User 000534,233590482689,DEBIT,14.89,0.0,0.0,358.5,343.61,0,one4all.sp,ACCT_42488758,0,legitimate,21,False
2024-01-08 21:19:53.987982,USER_001030,User 001030,233448418879,DEBIT,44.52,0.0,0.0,222.37,177.85,0,AirtelTigo,ACCT_60585198,0,legitimate,21,False
2024-01-08 21:20:18.041133,USER_000572,User 000572,233510892200,PAYMENT_SEND,5.71,0.0,0.0,137.44,131.73,233554075307,Recipient_00079,ACCT_88021868,0,legitimate,21,False
2024-01-08 21:23:44.930794,USER_001714,User 001714,233544211991,TRANSFER,1.58,0.0,0.0,232.87,231.29,233592155549,Recipient_00371,ACCT_15046032,0,legitimate,21,False
2024-01-08 21:24:31.907427,USER_000243,User 000243,233347382103,TRANSFER,62.03,0.0,0.0,218.16,156.13,233334345088,Recipient_00089,ACCT_22266622,0,legitimate,21,False
2024-01-08 21:24:38.957378,USER_001165,User 001165,233319843655,TRANSFER,15.0,0.0,0.0,287.81,272.81,233273591656,Recipient_00033,ACCT_17914005,0,legitimate,21,False
2024-01-08 21:24:42.750951,USER_000858,User 000858,233296515235,TRANSFER,1.3,0.0,0.0,502.17,500.87,233334345088,Recipient_00089,ACCT_22266622,0,legitimate,21,False
2024-01-08 21:24:42.915573,USER_001742,User 001742,233448337706,DEBIT,4.98,0.0,0.0,230.91,225.93,0,AirtelTigo,ACCT_60585198,0,legitimate,21,False
2024-01-08 21:24:59.550885,USER_000442,User 000442,233332799855,PAYMENT,13.11,0.0,0.0,245.18,232.07,0,uber.sp,ACCT_57863864,0,legitimate,21,False
2024-01-08 21:26:11.738002,USER_000911,User 000911,233389897153,DEBIT,5.79,0.0,0.0,260.93,255.14,0,uber.sp,ACCT_57863864,0,legitimate,21,False
2024-01-08 21:26:26.000169,USER_000205,User 000205,233467147781,DEBIT,28.22,0.0,0.0,177.18,148.96,0,hubtel.sp,ACCT_67293833,0,legitimate,21,False
2024-01-08 21:26:28.523695,USER_001587,User 001587,233200801769,PAYMENT_SEND,44.84,0.0,0.0,311.7,266.86,233303274270,Recipient_00460,ACCT_19294768,0,legitimate,21,False
2024-01-08 21:26:36.467964,USER_000693,User 000693,233227710942,TRANSFER,22.7,0.0,0.0,415.16,392.46,233468210378,Recipient_00218,ACCT_21893588,0,legitimate,21,False
2024-01-08 21:27:39.103231,USER_000174,User 000174,233311608159,TRANSFER,16.6,0.0,0.0,177.23,160.63,233321472217,Recipient_00190,ACCT_26119915,0,legitimate,21,False
2024-01-08 21:28:41.710831,USER_000993,User 000993,233501446399,CASH_IN,86.07203624443058,0.0,0.0,35.9,121.97,0,one4all.sp,ACCT_42488758,0,legitimate,21,False
2024-01-08 21:29:59.222322,USER_000448,User 000448,233381912734,TRANSFER,6.1,0.0,0.0,142.1,136.0,233533239302,Recipient_00016,ACCT_16340053,0,legitimate,21,False
2024-01-08 21:31:34.562869,USER_001057,User 001057,233501894916,DEBIT,7.47,0.0,0.0,95.56,88.09,0,hubtel.sp,ACCT_67293833,0,legitimate,21,False
2024-01-08 21:32:52.299805,USER_001860,User 001860,233483517926,TRANSFER,75.06373919800693,0.0,0.0,144.52,69.45,233562519498,Recipient_00170,ACCT_86003705,0,legitimate,21,False
2024-01-08 21:34:51.587723,USER_000972,User 000972,233328761462,PAYMENT,1.7763568394002505e-15,0.0,0.0,15.37,15.37,0,Vodafone,ACCT_40440529,0,legitimate,21,False
2024-01-08 21:35:05.835604,USER_000031,User 000031,233242480151,CASH_OUT,4.4384254562234275,0.0,0.0,95.73,91.29,233349861520,Recipient_00069,ACCT_8093840,0,legitimate,21,False
2024-01-08 21:36:15.905159,USER_000856,User 000856,233240742352,TRANSFER,2.45,0.0,0.0,98.61,96.16,233255357566,Recipient_00319,ACCT_88887975,0,legitimate,21,False
2024-01-08 21:37:04.476552,USER_000952,User 000952,233505305608,DEBIT,8.8,0.0,0.0,311.4,302.6,0,AirtelTigo,ACCT_60585198,0,legitimate,21,False
2024-01-08 21:37:28.656684,USER_000810,User 000810,233580906178,TRANSFER,13.41,0.0,0.0,145.86,132.45,233268779455,Recipient_00454,ACCT_50205144,0,legitimate,21,False
2024-01-08 21:40:27.309542,USER_000278,User 000278,233540847502,TRANSFER,29.35,0.0,0.0,432.32,402.97,233598217225,Recipient_00040,ACCT_33774145,0,legitimate,21,False
2024-01-08 21:40:28.137001,USER_001803,User 001803,233248590168,TRANSFER,94.02,0.0,0.0,284.38,190.36,233415943458,Recipient_00324,ACCT_7555757,0,legitimate,21,False
2024-01-08 21:42:43.223563,USER_000357,User 000357,233547753530,PAYMENT_SEND,11.94,0.0,0.0,233.13,221.19,233533239302,Recipient_00016,ACCT_16340053,0,legitimate,21,False
2024-01-08 21:42:54.154046,USER_000698,User 000698,233443570598,CASH_OUT,63.24,0.0,0.0,185.4,122.16,233588406539,Recipient_00078,ACCT_19076553,0,legitimate,21,False
2024-01-08 21:43:46.731077,USER_001190,User 001190,233345707681,TRANSFER,11.889368068339664,0.0,0.0,28.91,17.02,233375139353,Recipient_00223,ACCT_10527490,0,legitimate,21,False
